,title,title-length,article,article-length,category,source
1635,Redknapp's Saints face Pompey tie,5,"['new', 'southampton', 'manag', 'harri', 'redknapp', 'face', 'immedi', 'reunion', 'hi', 'old', 'club', 'portsmouth', 'drawn', 'togeth', 'fa', 'cup', 'fourth', 'round', 'exet', 'citi', 'face', 'home', 'tie', 'middlesbrough', 'holder', 'manchest', 'unit', 'replay', ""oldham'"", 'reward', 'beat', 'manchest', 'citi', 'home', 'tie', 'bolton', 'yeovil', 'away', 'charlton', 'chelsea', 'host', 'birmingham', 'tottenham', 'travel', 'west', 'brom', 'arsen', 'entertain', 'championship', 'wolv', 'saint', 'boss', 'redknapp', 'wa', 'upbeat', 'draw', 'despit', 'face', 'club', 'walk', 'just', 'week', 'ago', 'befor', 'walk', 'away', 'portsmouth', 'head', 'held', 'high', 'proud', 'did', 'away', 'redknapp', 'mayb', 'stick', 'alway', 'onli', 'game', 'footbal', 'birmingham', 'manag', 'steve', 'bruce', 'admit', 'trip', 'stamford', 'bridg', 'face', 'premiership', 'leader', 'chelsea', 'wa', 'toughest', 'draw', 'possibl', 'bruce', 'shock', 'given', 'good', 'account', 'ourselv', 'chelsea', 'past', 'play', 'lost', 'home', 'start', 'season', 'past', 'best', 'competit', 'world', 'far', 'concern', 'best', 'shot', 'brentford', 'boss', 'martin', 'allen', 'remain', 'cautiou', 'despit', 'hi', ""side'"", 'favour', 'draw', 'home', 'tie', 'hartlepool', 'boston', 'best', 'thing', 'home', 'game', 'howev', 'know', 'play', 'realli', 'tough', 'game', 'allen', 'opposit', 'want', 'round', 'face', 'massiv', 'team', 'way', 'meanwhil', 'ha', 'confirm', 'televis', ""exeter'"", 'replay', 'man', 'utd', 'live', 'wednesday', 'januari', 'derbi', 'watford', 'fulham', 'man', 'utd', 'exet', 'middlesbrough', 'cardiff', 'blackburn', 'colchest', 'chelsea', 'birmingham', 'west', 'ham', 'sheff', 'utd', 'oldham', 'bolton', 'arsen', 'wolverhampton', 'everton', 'sunderland', 'nottm', 'forest', 'peterborough', 'brentford', 'hartlepool', 'boston', 'read', 'swansea', 'leicest', 'blackpool', 'burnley', 'liverpool', 'bournemouth', 'southampton', 'portsmouth', 'west', 'brom', 'tottenham', 'newcastl', 'coventri', 'charlton', 'yeovil']",402,sports,bbc-data/sport/192.txt
1636,Stuart joins Norwich from Addicks,5,"['norwich', 'sign', 'charlton', 'midfield', 'graham', 'stuart', 'end', 'season', 'undisclos', 'fee', 'wa', 'veri', 'easi', 'decis', 'make', 'year-old', 'told', ""norwich'"", 'websit', 'attract', 'wa', 'continu', 'play', 'premiership', 'canari', 'boss', 'nigel', 'worthington', 'delight', 'graham', 'join', 'end', 'season', 'wealth', 'experi', 'hope', 'premier', 'leagu', 'stuart', 'ha', 'extens', 'top-flight', 'experi', 'everton', 'chelsea', 'charlton', 'play', 'midfield', 'posit', 'join', 'norwich', 'norfolk', 'club', 'second-from-bottom', 'premiership', 'stuart', 'confid', 'carrow', 'road', 'outfit', 'bright', 'futur', 'veri', 'impress', 'facil', 'obvious', 'veri', 'run', 'footbal', 'club', 'excel', 'facil', 'alway', 'enjoy', 'play', 'carrow', 'road', 'nice', 'compact', 'ground', 'good', 'atmospher', 'hope', 'help', 'fan', 'someth', 'els', 'cheer', 'stuart', 'england', 'intern', 'appear', 'chelsea', 'score', 'goal', 'befor', 'join', 'everton', 'won', 'fa', 'cup', 'toffe', 'remain', 'hero', 'goodison', 'park', 'hi', 'st', 'minut', 'winner', 'wimbledon', 'save', 'everton', 'releg', 'stuart', 'spent', 'just', 'year', 'goodison', 'park', 'make', 'senior', 'appear', 'score', 'goal', 'befor', 'sign', 'sheffield', 'unit', 'score', 'goal', 'appear', 'sign', 'charlton', 'appear', 'score', 'time', 'recent', 'ha', 'battl', 'problem', 'play', 'london', 'month', 'befor', 'head', 'norwich']",282,sports,bbc-data/sport/186.txt
1637,El Guerrouj targets cross country,5,"['doubl', 'olymp', 'champion', 'hicham', 'el', 'guerrouj', 'set', 'make', 'rare', 'appear', 'world', 'cross', 'countri', 'championship', 'franc', 'moroccan', 'ha', 'race', 'cross', 'countri', 'year', 'decid', 'week', 'befor', 'event', 'start', 'march', 'compet', 'onli', 'feel', 'win', 'year-old', 'retir', 'otherwis', 'point', 'el', 'guerrouj', 'achiev', 'lifetim', 'ambit', 'august', 'clinch', 'hi', 'olymp', 'titl', 'four-tim', 'world', 'champion', 'hungri', 'success', 'befor', 'time', 'hi', 'career', 'year-old', 'ha', 'set', 'hi', 'sight', 'clinch', 'world', 'crown', 'helsinki', 'thi', 'summer', 'aim', 'break', 'olymp', 'champion', 'kenenisa', ""bekele'"", 'world', 'record', 'el', 'guerrouj', 'meet', 'bekel', 'march', 'ethiopian', 'defend', 'world', 'cross', 'countri', 'champion', 'long', 'short', 'cours', 'moroccan', 'commit', 'st', 'galmier', 'event', 'assess', 'hi', 'winter', 'train', 'return', 'train', 'wa', 'veri', 'difficult', 'becaus', 'accept', 'lot', 'invit', 'past', 'month', 'el', 'guerrouj', 'month', 'right', 'track', ""britain'"", 'paula', 'radcliff', 'ha', 'rule', 'compet', 'world', 'cross', 'countri', 'championship', 'quit', 'decid', 'event', 'compet', 'prior', 'london', 'world', 'cross', 'countri', 'event', 'special', 'definit', 'possibl', 'two-tim', 'champion']",283,sports,bbc-data/sport/025.txt
1638,Sprinter Walker quits athletics,4,"['european', 'champion', 'dougi', 'walker', 'retir', 'athlet', 'seri', 'oper', 'left', 'struggl', 'fit', 'walker', 'hope', 'compet', 'new', 'year', 'sprint', 'stage', 'musselburgh', 'racecours', 'near', 'edinburgh', 'tuesday', 'wednesday', 'year-old', 'scot', 'wa', 'suspend', 'year', 'test', 'posit', 'nandrolon', 'intend', 'race', 'run', 'goon', 'walker', 'told', 'herald', 'newspap', 'great', 'shape', 'miss', 'month', 'train', 'miss', 'big', 'chunk', 'speed', 'work', 'week', 'anoth', 'week', 'work', 'america', 'half-dec', 'mark', 'motiv', 'race', 'enjoy', 'train', 'feel', 'time', 'concentr', 'career']",141,sports,bbc-data/sport/031.txt
1639,London hope over Chepkemei,4,"['london', 'marathon', 'organis', 'hope', 'ban', 'athlet', 'susan', 'chepkemei', 'thi', ""year'"", 'race', 'april', 'chepkemei', 'wa', 'suspend', 'competit', 'end', 'year', 'athlet', 'kenya', 'fail', 'report', 'nation', 'train', 'camp', 'watch', 'close', 'london', 'race', 'director', 'david', 'bedford', 'long', 'way', 'befor', 'race', 'hope', 'situat', 'satisfactorili', 'resolv', 'camp', 'embu', 'wa', 'prepar', 'iaaf', 'world', 'cross', 'countri', 'championship', 'later', 'thi', 'month', 'chepkemei', 'howev', 'took', 'finish', ""sunday'"", 'world', 'best', 'race', 'puerto', 'rico', 'year-old', 'ha', 'finish', 'second', 'paula', 'radcliff', 'london', 'race', ""november'"", 'new', 'york', 'citi', 'marathon']",134,sports,bbc-data/sport/019.txt
1640,Wenger keeping faith with Almunia,5,"['arsen', 'wenger', 'ha', 'pledg', 'faith', 'stand-in', 'keeper', 'manuel', 'almunia', 'crunch', 'week', 'defin', ""arsenal'"", 'season', 'almunia', 'start', ""tuesday'"", 'champion', 'leagu', 'group', 'tie', 'rosenborg', 'face', 'chelsea', 'sunday', 'wenger', 'think', 'goalkeep', 'just', 'game', 'run', 'game', 'just', 'want', 'make', 'thi', 'stori', 'bigger', 'wenger', 'insist', 'ha', 'complet', 'faith', 'year-old', 'spaniard', 'wa', 'sign', 'summer', 'celta', 'vigo', 'back-up', 'jen', 'lehmann', 'look', 'career', 'left', 'mani', 'big', 'player', 'long', 'time', 'denni', 'bergkamp', 'kanu', 'everybodi', 'becaus', 'goalkeep', 'usual', 'situat', 'best', 'team', 'matter', 'wa', 'big', 'mistak', 'old', 'trafford', 'alarm', 'happen', 'birmingham', 'noth', 'lehmann', 'think', 'great', 'keeper', 'almunia', 'onli', 'play', 'peopl', 'robot', 'good', 'period', 'good', 'period', 'just', 'becaus', 'lehmann', 'play', 'week', 'longer', 'shorter', 'mean', 'lost', 'faith', 'arsen', 'keeper', 'david', 'seaman', 'believ', 'lehmann', 'ha', 'harshli', 'treat', 'seaman', 'told', 'daili', 'mail', 'jen', 'fantast', 'keeper', 'deserv', 'anoth', 'chanc', 'ha', 'mistak', 'form', 'deserv', 'first-team', 'choic', 'arsen', 'hit', 'injuri', 'suspens', 'inexperienc', 'midfield', 'pair', 'mathieu', 'flamini', 'cesc', 'fabrega', 'line', 'rosenborg', 'wenger', 'confid', 'prove', 'capabl', 'lot', 'pressur', 'good', 'learn', 'process', 'wenger', 'worri', 'mental', 'strong', 'need', 'workrat', 'gunner', 'game', 'boost', 'news', 'defend', 'sol', 'campbel', 'verg', 'sign', 'new', 'deal', 'club', 'year-old', 'current', 'contract', 'run', 'summer', 'ha', 'clear', 'determin', 'achiev', 'champion', 'leagu', 'success', 'arsen', 'campbel', 'mean', 'lot', 'everyth', 'want', 'carri', 'thi', 'competit', 'best', 'team', 'europ', 'play', 'guy', 'tri', 'win', 'trophi', 'thing', 'mind', 'meanwhil', 'thierri', 'henri', 'believ', 'blame', 'arsen', 'fail', 'qualifi', 'stage', 'champion', 'leagu', 'henri', 'captain', 'place', 'suspend', 'patrick', 'vieira', 'gunner', 'seek', 'requir', 'victori', 'rosenborg', 'striker', 'win', 'competit', 'fault', 'way', 'team', 'win', 'know', 'criticis', 'matter', 'play']",532,sports,bbc-data/sport/227.txt
1641,Redknapp poised for Saints,4,"['southampton', 'set', 'unveil', 'harri', 'redknapp', 'new', 'manag', 'news', 'confer', 'gmt', 'wednesday', 'portsmouth', 'boss', 'replac', 'steve', 'wigley', 'ha', 'reliev', 'first-team', 'duti', 'just', 'win', 'leagu', 'game', 'charg', 'redknapp', 'quit', 'hi', 'fratton', 'park', 'posit', 'novemb', 'vow', 'road', 'chanc', 'pompey', 'coach', 'kevin', 'bond', 'pois', 'join', 'redknapp', 'saint', 'boss', 'season', ""redknapp'"", 'game', 'charg', 'home', 'middlesbrough', 'saturday', 'portsmouth', 'chairman', 'milan', 'mandar', 'wa', 'disappoint', 'news', 'claim', 'redknapp', 'talk', 'southampton', 'time', 'appear', 'negoti', 'thi', 'time', 'mandar', ""portsmouth'"", 'offici', 'websit', 'surpris', 'littl', 'shock', 'chairman', 'southampton', 'ha', 'pick', 'phone', 'kept', 'inform', 'accord', 'mandar', 'redknapp', 'vow', 'join', 'south', 'coast', 'rival', 'left', 'portsmouth', 'harri', 'hope', 'southampton', 'told', 'absolut', 'bitter', 'disgust', 'angri', 'just', 'disappoint', ""harry'"", 'life', 'hi', 'decis', 'redknapp', 'becam', 'cult', 'hero', 'lead', 'portsmouth', 'premiership', 'time', 'mastermind', 'surviv', 'debut', 'season', 'left', 'club', 'claim', 'need', 'break', 'footbal', 'mani', 'believ', 'wa', 'upset', ""mandaric'"", 'decis', 'bring', 'velimir', 'zajec', 'execut', 'director', 'southampton', 'chairman', 'rupert', 'low', 'wa', 'desper', 'academi', 'director', 'wigley', 'replac', 'paul', 'sturrock', 'just', 'game', 'season', 'everi', 'chanc', 'succeed', 'st', ""mary'"", 'result', 'wigley', 'poor', 'southampton', 'deep', 'troubl', 'near', 'foot', 'tabl', ""redknapp'"", 'appoint', 'confirm', 'saint', 'ninth', 'manag', 'year']",331,sports,bbc-data/sport/233.txt
1642,Hearts of Oak 3-2 Cotonsport,5,"['heart', 'oak', 'set', 'ghanaian', 'confeder', 'cup', 'final', 'win', ""cameroon'"", 'cotonsport', 'garoua', 'accra', 'sunday', 'win', 'heart', 'mean', 'play', 'asant', 'kotoko', 'two-leg', 'final', 'kumasi', 'team', 'qualifi', 'group', 'saturday', 'group', 'game', ""cameroon'"", 'beat', 'south', 'africa', 'douala', 'qualifi', 'final', 'heart', 'oak', 'start', 'game', 'need', 'win', 'qualifi', 'final', 'cotonsport', 'onli', 'need', 'avoid', 'defeat', 'loui', 'agyemang', 'score', 'goal', 'heart', 'half', 'time', 'befor', 'ben', 'don', 'bortey', 'score', 'heart', 'look', 'set', 'comfort', 'win', 'cotonsport', 'stage', 'late', 'fight', 'score', 'twice', 'late', 'boukar', 'makaji', 'score', 'th', 'minut', 'minut', 'injuri', 'time', 'end', 'game', 'andr', 'nzame', 'iii', 'wa', 'target', 'wa', 'littl', 'late', 'cameroonian', 'heart', 'held', 'win', 'game', 'place', 'final', 'leg', 'final', 'play', 'accra', 'weekend', 'novemb', 'second', 'leg', 'week', 'later', 'decemb', 'kumasi', 'group', 'game', ""cameroon'"", 'sabl', 'bati', 'took', 'lead', 'th', 'minut', 'kemadj', 'befor', 'santo', 'equalis', 'hour', 'mark', 'thank', 'thokozani', 'xaba', 'bernard', 'ngom', 'sabl', 'ahead', 'just', 'minut', 'later', 'ernest', 'nfor', 'settl', 'game', 'minut', 'ruben', 'cloet', 'score', 'south', 'african', 'consol', 'just', 'minut', 'left', 'clock']",280,sports,bbc-data/sport/219.txt
1643,Hereford 1-1 Doncaster,3,"['hereford', 'win', 'penalti', 'rover', 'took', 'lead', 'minut', 'michael', ""mcindoe'"", 'corner', 'adriano', 'rigoglioso', 'stun', 'volley', 'soar', 'right', 'net', 'danni', 'william', 'equalis', 'host', 'minut', 'crisp', 'finish', 'just', 'insist', 'penalti', 'box', 'mcindo', 'saw', 'extra-tim', 'penalti', 'save', 'chanc', 'net', 'win', 'penalti', 'mawson', 'travi', 'mkandawir', 'jame', 'robinson', 'daniel', 'william', 'stanley', 'hyde', 'pitman', 'purdi', 'brown', 'stansfield', 'green', 'sub', 'use', 'smith', 'scott', 'jame', 'daniel', 'william', 'ingham', 'mulligan', 'fenton', 'morley', 'priet', 'ryan', 'mcindo', 'ravenhil', 'price', 'rigoglioso', 'tierney', 'jackson', 'beardsley', 'copping', 'sub', 'use', 'warrington', 'maloney', 'rigoglioso', 'park', 'midland']",120,sports,bbc-data/sport/225.txt
1644,Mourinho to escape FA charge,5,"['chelsea', 'boss', 'jose', 'mourinho', 'face', 'ani', 'footbal', 'associ', 'action', 'comment', 'carl', 'cup', 'tie', 'manchest', 'unit', 'mourinho', 'intim', 'unit', 'boss', 'sir', 'alex', 'ferguson', 'influenc', 'refere', 'neal', 'barri', 'duo', 'walk', 'tunnel', 'togeth', 'half-tim', 'fa', 'spokesman', 'told', 'sport', 'action', 'mourinho', 'look', 'comment', 'decid', 'action', 'requir', 'end', 'mourinho', 'wa', 'concern', ""ferguson'"", 'convers', 'barri', 'wa', 'follow', 'inconsist', 'display', 'offici', 'refere', 'half', 'anoth', 'second', 'mourinho', 'fa', 'ask', 'happen', 'tell', 'saw', 'felt', 'easier', 'understand', 'thing', 'mayb', 'turn', 'manag', 'leagu', 'year', 'respect', 'everybodi', 'power', 'speak', 'peopl', 'make', 'trembl', 'littl', 'bit', 'refere', 'control', 'game', 'way', 'dure', 'half', 'second', 'dozen', 'free-kick', 'wa', 'fault', 'fault', 'dive', 'dive', 'know', 'refere', 'did', 'walk', 'dress', 'room', 'alon', 'half-tim', 'onli', 'hi', 'assist', 'fourth', 'offici', 'wa', 'someon', 'els', 'refere', 'chief', 'keith', 'hackett', 'believ', 'mourinho', 'retract', 'hi', 'comment', 'ferguson', 'barri', 'believ', 'blue', 'boss', 'ha', 'question', 'integr', 'hope', 'reconsid', 'hi', 'comment', 'unfortun', 'thi', 'natur', 'game', 'hackett', 'want', 'refere', 'psycholog', 'warfar', 'manag', 'second', 'leg', 'experienc', 'refere', 'talk', 'qualiti', 'game', 'refere', 'sometim', 'manag', 'ground', 'comment', 'note', 'refere', 'integr', 'ha', 'question', 'offens', 'avoid', 'mr', 'mourinho', 'look', 'fact', 'mourinho', 'match', 'wa', 'entertain', 'goalless', 'draw', 'insist', 'hi', 'team', 'reach', 'final', 'win', 'draw', 'extra', 'time', 'exactli', 'chanc', 'befor', 'thi', 'game', 'confid', 'result', 'know', 'manchest', 'unit', 'footbal', 'power', 'difficult']",429,sports,bbc-data/sport/231.txt
1645,Holmes feted with further honour,5,"['doubl', 'olymp', 'champion', 'kelli', 'holm', 'ha', 'vote', 'european', 'athlet', 'eaa', 'woman', 'athlet', 'govern', ""body'"", 'annual', 'poll', 'briton', 'dame', 'new', 'year', 'honour', 'list', 'gold', 'won', 'vital', 'vote', 'public', 'press', 'eaa', 'member', 'feder', 'onli', 'second', 'british', 'woman', 'land', 'titl', 'salli', 'gunnel', 'won', 'world', 'hurdl', 'win', 'swedish', 'tripl', 'jumper', 'christian', 'olsson', 'wa', 'vote', 'male', 'athlet', 'year', 'accolad', 'latest', 'long', 'list', 'award', 'holm', 'ha', 'receiv', 'sinc', 'success', 'athen', 'addit', 'becom', 'dame', 'wa', 'sport', 'person', 'year', 'decemb', 'gutsi', 'victori', 'earn', 'intern', 'associ', 'athlet', 'feder', 'award', 'best', ""women'"", 'perform', 'world', 'scoop', 'award', 'british', 'athlet', 'writer', 'associ', 'annual', 'dinner', 'octob']",164,sports,bbc-data/sport/027.txt
1646,Greek sprinters suspended by IAAF,5,"['greek', 'sprinter', 'kosta', 'kenteri', 'katerina', 'thanou', 'suspend', 'fail', 'drug', 'test', 'befor', 'athen', 'olymp', 'athlet', 'rule', 'bodi', 'iaaf', 'explan', 'pair', 'coach', 'whi', 'miss', 'test', 'unaccept', 'kenteri', 'thanou', 'provision', 'suspend', 'pend', 'resolut', 'case', 'face', 'two-year', 'ban', 'guilti', 'greek', 'athlet', 'feder', 'suspens', 'cover', 'athlet', 'controversi', 'coach', 'christo', 'tzeko', 'kenteri', 'olymp', 'champion', 'thanou', ""women'"", 'silver', 'medallist', 'game', 'sydney', 'face', 'crimin', 'hear', 'greec', 'miss', 'test', 'fail', 'appear', 'sampl', 'chicago', 'tel', 'aviv', 'shortli', 'befor', 'athen', 'game', 'athen', 'august', 'eve', 'open', 'ceremoni', 'greek', 'prosecutor', 'charg', 'fake', 'midnight', 'motorcycl', 'crash', 'led', 'spend', 'day', 'hospit', 'medic', 'staff', 'charg', 'write', 'fals', 'medic', 'report', ""wednesday'"", 'statement', 'greek', 'feder', 'sega', 'conven', 'disciplinari', 'hear', 'trio', 'determin', 'dope', 'violat', 'final', 'right', 'appeal', 'decis', 'greek', 'feder', 'court', 'arbitr', 'sport', 'iaaf', 'tzeko', 'insist', 'runner', 'noth', 'hide', ""iaaf'"", 'decis', 'mean', 'noth', 'present', 'argument', 'sega', 'innoc']",249,sports,bbc-data/sport/033.txt
1647,SA return to Mauritius,4,"['seed', 'south', 'africa', 'return', 'scene', 'embarrass', 'failur', 'face', 'seychel', 'cosafa', 'cup', 'month', 'year', 'bafana', 'bafana', 'humbl', 'minnow', 'mauritiu', 'beat', 'curepip', 'coach', 'stuart', 'baxter', 'hi', 'squad', 'return', 'curepip', 'face', 'seychel', 'game', 'new-look', 'region', 'competit', 'format', 'event', 'ha', 'chang', 'thi', 'year', 'entri', 'seychel', 'taken', 'number', 'particip', 'team', 'divid', 'group', 'play', 'knock-out', 'match', 'success', 'day', 'determin', 'group', 'champion', 'mauritiu', 'host', 'group', 'oppon', 'madagascar', 'seychel', 'south', 'africa', 'bafana', 'bafana', 'play', 'seychel', 'befor', 'mauritiu', 'madagascar', 'double-head', 'februari', 'winner', 'return', 'new', 'georg', 'stadium', 'day', 'victor', 'group', 'decid', 'advanc', ""august'"", 'final', 'mini-tourna', 'second', 'group', 'host', 'namibia', 'april', 'compris', 'zimbabw', 'botswana', 'mozambiqu', 'host', 'june', 'champion', 'zambia', 'host', 'lesotho', 'malawi', 'swaziland', 'group', 'lusaka', 'group', 'winner', 'join', 'titl', 'holder', 'angola', 'mini-tourna', 'august', 'winner', 'crown', 'seychel', 'south', 'africa', 'mauritiu', 'madagascar', 'winner', 'meet', 'final', 'match', 'mozambiqu', 'zimbabw', 'namibia', 'botswana', 'winner', 'meet', 'final', 'match', 'lesotho', 'malawi', 'zambia', 'swaziland', 'winner', 'meet', 'final', 'match']",262,sports,bbc-data/sport/190.txt
1648,Cup holders Man Utd visit Everton,6,"['holder', 'manchest', 'unit', 'premiership', 'leader', 'chelsea', 'face', 'difficult', 'away', 'tie', 'premiership', 'opposit', 'fa', 'cup', 'fifth', 'round', 'unit', 'drawn', 'everton', 'chelsea', 'face', 'trip', 'newcastl', 'brentford', 'hartlepool', 'onli', 'left', 'outsid', 'divis', 'replay', 'right', 'travel', 'southampton', ""burnley'"", 'reward', 'place', 'wa', 'home', 'tie', 'lancashir', 'rival', 'blackburn', 'tie', 'manchest', 'unit', 'everton', 'return', 'teenag', 'striker', 'wayn', 'rooney', 'hi', 'club', 'time', 'sinc', 'hi', 'acrimoni', 'nottingham', 'forest', 'boss', 'gari', 'megson', 'face', 'trip', 'old', 'club', 'west', 'brom', 'come', 'fourth-round', 'replay', 'tottenham', 'arsen', 'hand', 'potenti', 'home', 'tie', 'fellow', 'london', 'west', 'ham', 'provid', 'hammer', 'come', 'replay', 'sheffield', 'unit', 'charlton', 'play', 'leicest', 'bolton', 'await', 'winner', 'derby-fulham', 'replay', 'bolton', 'derbi', 'fulham', 'west', 'bromwich', 'albion', 'tottenham', 'nottingham', 'forest', 'everton', 'manchest', 'unit', 'charlton', 'athlet', 'leicest', 'citi', 'burnley', 'blackburn', 'southampton', 'brentford', 'hartlepool', 'newcastl', 'chelsea', 'arsen', 'west', 'ham', 'sheffield', 'unit', 'tie', 'play', 'februari']",210,sports,bbc-data/sport/184.txt
1649,Rush future at Chester uncertain,5,"['ian', ""rush'"", 'futur', 'chester', 'manag', 'uncertain', 'assist', 'mark', 'aizlewood', 'refus', 'sever', 'packag', 'chester', 'won', 'onli', 'leagu', 'game', 'chairman', 'steve', 'vaughan', 'claim', 'afford', 'sack', 'year-old', 'liverpool', 'legend', 'vaughan', 'offer', 'financi', 'settlement', 'resign', 'digniti', 'obviou', 'action', 'dismiss', 'becaus', 'financ', 'technic', 'employe', 'vaughan', 'claim', 'aizlewood', 'verbal', 'agre', 'offer', 'chester', 'chairman', 'discuss', 'offer', 'solicitor', 'act', 'agent', 'decid', 'withdraw', 'verbal', 'agreement', 'wa', 'disappoint', 'rush', 'wa', 'appoint', 'end', 'august', 'follow', 'departur', 'liverpool', 'team-mat', 'mark', 'wright', 'guid', 'chester', 'confer', 'titl', 'season', 'chester', 'leagu', 'rush', 'took', 'liverpool', 'striker', 'enjoy', 'impress', 'start', 'manageri', 'life', 'club', 'round', 'fa', 'cup', 'win', 'manager-of-the-month', 'award', 'octob', ""chester'"", 'downturn', 'form', 'culmin', 'defeat', 'shrewsburi', 'leav', 'hover', 'just', 'abov', 'leagu', 'releg', 'zone']",202,sports,bbc-data/sport/153.txt
